,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited_C
3273,560,Spain,Female,43,4,95140.44,2,1,0,123181.44,Yes
3274,629,France,Female,31,6,0.0,1,1,1,16447.6,Yes
3275,658,France,Male,25,3,0.0,2,0,1,173948.4,No
3276,794,Germany,Female,54,1,75900.84,1,1,1,192154.66,No
3277,790,France,Female,41,2,126619.27,1,1,0,198224.38,No
3278,640,France,Male,44,7,111833.47,1,1,0,67202.74,No
3279,652,Spain,Male,37,7,0.0,2,1,0,68789.93,No
3280,583,France,Female,57,3,238387.56,1,0,1,147964.99,Yes
3281,775,France,Female,32,2,108698.96,2,1,1,161069.73,No
3282,584,France,Female,39,2,112687.69,1,1,1,127749.61,No
3283,635,Germany,Female,48,4,81556.89,2,1,0,191914.37,No
3284,814,France,Male,48,9,136596.85,1,1,1,185791.9,No
3285,735,Germany,Female,43,9,98807.45,1,0,0,184570.04,Yes
3286,678,France,Female,31,1,0.0,2,0,1,130446.65,No
3287,693,France,Male,37,1,0.0,2,1,1,82867.55,No
3288,640,France,Female,30,6,107499.7,1,1,1,187632.22,No
3289,773,Spain,Female,23,8,0.0,2,1,0,56759.79,No
3290,736,France,Female,30,9,0.0,2,1,0,34180.33,No
3291,693,France,Female,28,8,0.0,2,1,1,158545.25,No
3292,496,France,Female,41,1,176024.05,2,1,0,182337.98,No
3293,751,France,Female,39,3,0.0,2,1,1,84175.34,No
3294,528,Germany,Male,39,0,127631.62,1,0,1,22197.8,Yes
3295,754,Spain,Female,19,9,0.0,1,1,0,189641.11,No
3296,568,Germany,Female,26,10,109819.16,2,1,0,154491.39,No
3297,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,No
3298,558,Germany,Male,25,10,111363.1,2,1,0,197264.35,No
3299,825,France,Male,34,9,0.0,2,1,1,31933.06,No
3300,677,Germany,Male,28,0,143988.0,2,1,0,8755.69,Yes
3301,653,France,Male,34,5,118838.75,1,1,1,52820.13,No
3302,593,Spain,Male,35,4,161637.75,1,1,1,20008.46,No
3303,632,France,Female,44,3,133793.89,1,1,1,34607.14,Yes
3304,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,No
3305,786,France,Female,62,8,0.0,1,1,1,165702.64,No
3306,654,France,Female,40,3,0.0,2,1,0,167889.1,No
3307,572,France,Female,38,7,0.0,2,1,1,133122.62,No
3308,813,France,Female,62,10,64667.95,2,0,1,140454.14,No
3309,523,France,Female,28,2,121164.11,1,1,1,59938.81,No
3310,506,Spain,Male,50,3,0.0,2,1,0,12016.79,No
3311,513,Spain,Male,72,3,98903.06,1,1,1,81251.24,No
3312,664,France,Female,31,7,104158.84,1,1,0,134169.85,No
3313,684,France,Male,54,6,0.0,2,1,1,94888.6,No
3314,608,Spain,Female,63,3,139529.93,2,1,1,175696.16,Yes
3315,527,France,Female,25,6,0.0,2,0,1,96758.58,No
3316,666,France,Male,53,5,64646.7,1,1,0,128019.48,Yes
3317,779,France,Male,71,3,0.0,2,1,1,146895.36,Yes
3318,629,France,Female,40,6,0.0,2,1,1,139356.3,No
3319,430,France,Male,35,1,118894.22,1,0,0,2923.61,No
3320,712,France,Male,24,2,0.0,1,0,1,121232.51,No
3321,682,France,Male,30,9,0.0,2,1,1,2053.42,No
3322,634,France,Female,41,8,68213.99,1,1,1,6382.46,No
3323,487,Spain,Female,31,1,0.0,2,1,0,158750.13,No
3324,808,Spain,Male,47,8,139196.0,1,0,1,74028.36,No
3325,527,France,Female,32,7,0.0,2,1,1,44099.75,No
3326,637,Germany,Male,50,4,126345.55,1,0,1,17323.0,Yes
3327,802,Spain,Male,40,5,0.0,2,1,1,175043.69,No
3328,529,France,Female,38,2,0.0,1,1,0,146388.85,Yes
3329,850,France,Female,43,3,0.0,2,0,0,2465.8,No
3330,738,France,Male,18,4,0.0,2,1,1,47799.15,No
3331,817,France,Male,34,5,129278.43,1,0,0,165562.84,No
3332,735,France,Male,31,3,119558.35,1,0,0,72927.68,No
3333,619,Germany,Female,41,5,92467.58,1,1,0,38270.47,No
3334,671,France,Male,27,5,0.0,2,0,0,120893.07,No
3335,581,Spain,Female,31,6,0.0,2,1,0,188377.21,No
3336,690,Spain,Male,36,10,0.0,2,1,0,55902.93,No
3337,579,Spain,Male,56,4,99340.83,1,0,0,4523.74,Yes
3338,688,Spain,Female,24,3,0.0,2,1,1,102195.16,No
3339,599,Spain,Female,28,4,126833.79,2,1,0,60843.09,Yes
3340,729,Germany,Male,29,5,109676.52,1,1,1,25548.47,No
3341,718,France,Female,29,3,0.0,1,0,1,134462.29,No
3342,712,Germany,Male,53,6,134729.99,2,1,1,132702.64,No
3343,474,France,Male,37,3,98431.37,1,0,0,75698.44,No
3344,565,Germany,Male,33,8,130368.31,2,1,0,105642.43,No
3345,658,France,Female,31,7,123974.96,1,1,0,102153.75,No
3346,714,France,Male,63,4,138082.16,1,0,1,166677.54,No
3347,725,France,Male,45,1,129855.32,1,0,0,24218.65,No
3348,825,France,Male,40,6,132308.22,1,0,0,117122.5,No
3349,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,Yes
3350,670,Spain,Male,35,2,124268.64,2,0,1,84321.03,No
3351,474,Germany,Female,34,9,176311.36,1,1,0,160213.27,No
3352,591,France,Male,40,2,99886.42,2,1,1,88695.19,No
3353,508,France,Female,31,7,0.0,2,1,1,6123.15,No
3354,695,France,Female,36,2,0.0,2,0,1,167749.54,No
3355,660,Germany,Male,24,5,85089.3,1,1,1,71638.0,No
3356,687,Germany,Male,41,10,134318.21,2,1,1,198064.52,No
3357,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,No
3358,705,Germany,Female,33,5,116765.7,1,0,0,190659.17,Yes
3359,739,Spain,Male,60,4,0.0,1,1,1,51637.67,No
3360,844,France,Male,38,7,111501.66,1,1,1,119333.38,No
3361,602,Germany,Female,48,7,76595.08,2,0,0,127095.14,No
3362,759,France,Female,33,9,160541.36,2,0,0,93541.14,No
3363,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,No
3364,673,France,Male,47,1,0.0,2,0,0,108762.16,No
3365,671,Spain,Female,34,5,130929.02,4,1,1,28238.25,Yes
3366,640,Germany,Female,74,2,116800.25,1,1,1,34130.43,No
3367,581,Germany,Male,40,0,101016.53,1,0,1,7926.35,Yes
3368,630,France,Male,67,5,0.0,2,1,1,27330.27,No
3369,703,France,Female,33,8,190566.65,1,1,1,79997.14,No
3370,698,Spain,Female,47,6,0.0,1,1,0,50213.81,Yes
3371,742,Germany,Female,43,6,97067.69,1,0,1,60920.03,Yes
3372,652,France,Female,37,4,92208.54,1,0,1,197699.8,Yes
3373,644,France,Male,37,2,186347.97,2,1,0,92809.73,No
3374,735,Spain,Male,55,2,103176.62,1,0,1,163516.16,No
3375,777,France,Female,58,4,0.0,1,1,1,62449.07,Yes
3376,644,Germany,Female,40,4,77270.08,2,1,1,115800.1,Yes
3377,665,Germany,Female,37,3,111911.63,1,1,1,110359.68,Yes
3378,529,Germany,Male,72,5,94216.05,1,1,1,78695.68,No
3379,803,Spain,Female,45,7,0.0,2,1,1,128378.04,No
3380,604,Spain,Female,26,3,0.0,2,1,0,155248.62,No
3381,738,France,Male,49,6,106770.82,1,1,0,123499.27,No
3382,655,Germany,Female,72,5,138089.97,2,1,1,99920.41,No
3383,698,Germany,Male,39,9,133191.19,2,0,1,53289.49,No
3384,775,France,Female,66,9,0.0,2,1,1,67622.34,No
3385,735,France,Male,41,7,74135.85,1,1,1,11783.1,Yes
3386,766,Spain,Male,41,6,99208.46,2,1,0,62402.38,No
3387,537,Germany,Male,84,8,92242.34,1,1,1,186235.98,No
3388,599,Germany,Male,25,7,108380.72,1,1,1,79005.95,No
3389,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,Yes
3390,674,France,Female,32,7,85757.93,1,1,1,95481.0,No
3391,570,France,Female,46,3,0.0,2,0,0,820.46,No
3392,623,Germany,Male,33,8,96759.42,1,1,1,174777.98,No
3393,710,France,Male,30,6,0.0,2,1,1,8991.17,No
3394,466,France,Male,29,6,0.0,2,1,1,2797.27,No
3395,759,France,Female,22,5,0.0,1,1,0,22303.17,No
3396,581,France,Male,71,4,0.0,2,1,1,197562.08,No
3397,820,France,Male,33,2,132150.26,2,1,0,23067.97,No
3398,759,France,Male,41,9,0.0,2,0,1,190294.12,No
3399,628,France,Female,31,6,175443.75,1,1,0,113167.17,Yes
3400,676,France,Male,31,3,78990.15,1,1,1,124777.14,No
3401,591,France,Female,33,4,113743.37,1,1,0,124625.08,No
3402,690,France,Female,26,5,157624.84,1,1,1,49599.27,No
3403,624,France,Female,62,7,125163.62,2,1,1,151411.5,No
3404,573,France,Female,23,2,0.0,1,1,0,122964.18,No
3405,694,France,Male,60,9,0.0,1,1,1,57088.97,No
3406,632,Spain,Female,29,7,80922.75,1,1,0,7820.78,No
3407,632,France,Male,40,3,193354.86,2,1,0,149188.41,No
3408,832,Germany,Female,40,9,107648.94,2,1,1,134638.97,No
3409,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,Yes
3410,430,Germany,Male,36,1,138992.48,2,0,0,122373.42,No
3411,711,France,Female,37,8,113899.92,1,0,0,80215.2,No
3412,582,Germany,Male,26,6,114450.32,1,1,1,14081.64,No
3413,605,France,Male,39,3,0.0,2,1,0,199390.45,No
3414,657,France,Female,37,2,0.0,2,1,1,7667.48,No
3415,578,Spain,Male,40,6,63609.92,1,0,0,74965.61,Yes
3416,532,France,Male,38,9,0.0,2,0,0,30583.95,No
3417,612,France,Female,42,10,75497.51,1,0,0,149682.78,No
3418,792,France,Female,42,2,0.0,2,1,0,92664.09,No
3419,674,France,Female,26,10,0.0,2,1,1,138423.1,No
3420,680,France,Male,31,1,0.0,2,1,1,3148.2,No
3421,593,France,Female,39,0,117704.73,1,1,0,197933.5,No
3422,679,Germany,Male,35,1,130463.55,2,1,1,37341.17,No
3423,493,Spain,Male,32,8,46161.18,1,1,1,79577.4,No
3424,688,Spain,Male,42,5,0.0,2,0,0,197602.29,No
3425,769,Germany,Male,43,4,110182.54,2,1,1,87537.32,No
3426,581,Spain,Male,49,10,0.0,2,0,0,41623.59,No
3427,465,France,Male,41,9,117221.15,1,1,0,168280.95,No
3428,641,France,Female,35,4,0.0,2,0,0,125986.18,No
3429,731,Germany,Female,43,9,79120.27,1,0,0,548.52,Yes
3430,625,France,Male,37,1,177069.24,2,1,1,96088.54,No
3431,468,France,Male,36,3,61636.97,1,0,0,107787.42,No
3432,790,France,Male,26,5,0.0,1,1,0,20510.79,No
3433,587,Germany,Female,37,6,104414.03,1,1,0,192026.02,No
3434,692,France,Male,66,4,159732.02,1,1,1,118188.15,No
3435,676,Germany,Female,34,4,89437.03,1,1,1,189540.95,No
3436,571,France,Male,41,8,0.0,1,1,1,63736.17,No
3437,700,France,Female,32,3,0.0,1,0,0,95740.37,No
3438,445,France,Female,30,3,0.0,2,1,1,127939.19,No
3439,746,France,Male,36,7,142400.77,1,1,1,193438.69,No
3440,722,France,Female,47,2,88011.4,1,1,1,90655.94,Yes
3441,596,France,Male,36,2,0.0,2,1,1,12067.39,No
3442,850,Germany,Female,30,8,154870.28,1,1,1,54191.38,No
3443,597,Spain,Female,46,4,0.0,2,1,0,58667.16,Yes
3444,436,Spain,Male,43,5,0.0,2,1,1,35687.43,No
3445,660,Germany,Male,28,1,118402.25,2,1,0,14288.93,No
3446,649,France,Male,37,9,87374.88,2,1,1,247.36,No
3447,646,Germany,Male,32,8,105397.8,1,1,0,78111.84,Yes
3448,560,Spain,Female,31,5,125341.69,1,1,0,79547.39,No
3449,710,Germany,Male,49,10,129164.88,1,1,1,193266.72,No
3450,513,France,Male,40,3,141004.46,1,1,0,105028.46,No
3451,607,France,Female,21,0,0.0,2,1,0,116106.52,No
3452,757,France,Male,57,3,89079.41,1,1,1,53179.21,Yes
3453,619,Germany,Male,40,9,103604.31,2,0,0,140947.05,No
3454,612,France,Male,24,1,182705.05,1,1,1,171837.06,No
3455,842,France,Male,29,8,0.0,2,1,1,123437.05,No
3456,713,France,Male,33,6,94598.48,1,0,0,197519.66,Yes
3457,657,Spain,Male,36,8,188241.05,2,0,0,183058.51,Yes
3458,770,France,Female,37,9,0.0,2,0,0,22710.72,No
3459,773,France,Female,40,10,0.0,2,0,1,69303.15,No
3460,470,Germany,Male,39,5,117469.91,2,0,0,63705.9,No
3461,781,Spain,Male,35,4,80790.74,1,1,0,116429.51,No
3462,428,France,Female,62,1,107735.93,1,0,1,58381.77,No
3463,600,Germany,Male,43,8,133379.41,1,1,0,177378.66,Yes
3464,697,Spain,Female,37,7,168066.87,1,1,0,35450.53,No
3465,692,Germany,Female,43,2,69014.49,2,0,0,164621.43,No
3466,791,France,Male,28,4,0.0,1,1,0,174435.48,No
3467,538,Germany,Female,42,1,98548.62,2,0,1,94047.75,No
3468,820,France,Female,49,1,0.0,2,1,1,119087.25,No
3469,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,No
3470,649,France,Female,36,2,0.0,2,0,1,75035.48,No
3471,632,France,Female,27,3,107375.82,1,1,1,62703.38,No
3472,594,France,Male,40,9,122417.17,2,0,1,190882.69,No
3473,682,France,Female,42,0,0.0,1,0,1,91981.85,Yes
3474,720,Spain,Male,33,6,97188.62,1,0,0,91881.29,No
3475,769,France,Male,31,4,61297.05,2,1,1,7118.02,No
3476,746,Spain,Male,30,1,112666.67,1,0,0,11710.4,Yes
3477,623,Spain,Female,40,7,0.0,1,1,1,25904.12,No
3478,537,France,Male,28,3,157842.07,1,1,0,86911.49,No
3479,468,France,Male,46,7,91443.75,1,1,0,10958.18,No
3480,588,Germany,Female,30,0,110148.49,1,1,0,5790.9,Yes
3481,729,Spain,Female,34,9,53299.96,2,1,1,42855.97,No
3482,543,Spain,Male,37,3,0.0,2,1,1,78915.68,No
3483,499,Spain,Male,39,6,0.0,2,1,1,81409.0,No
3484,784,Germany,Male,28,2,70233.74,2,1,1,179252.73,No
3485,604,France,Male,33,3,0.0,1,1,0,42171.13,Yes
3486,614,Spain,Female,25,10,75212.28,1,1,0,58965.04,No
3487,671,France,Female,31,7,41299.03,1,0,1,102681.32,No
3488,587,Spain,Female,35,3,83286.56,1,1,0,125553.52,No
3489,593,Spain,Male,43,10,0.0,2,0,0,53478.02,No
3490,453,France,Male,29,6,0.0,1,0,0,198376.02,Yes
3491,570,Germany,Male,35,6,85668.59,1,1,0,105525.36,No
3492,655,France,Female,45,7,57327.04,1,0,1,47349.0,No
3493,632,Spain,Male,47,3,0.0,2,1,0,178822.32,No
3494,681,France,Female,37,7,69609.85,1,1,1,72127.83,No
3495,591,Germany,Male,46,4,129269.27,1,1,0,163504.33,No
3496,779,France,Male,27,1,0.0,2,1,1,190623.02,No
3497,456,France,Female,63,1,165350.61,2,0,0,140758.07,Yes
3498,686,France,Female,41,7,152105.57,2,0,1,132374.41,No
3499,617,France,Male,74,10,0.0,2,1,1,53949.98,No
3500,850,France,Female,32,5,106290.64,1,1,0,121982.73,No
3501,646,Germany,Female,30,10,100548.67,2,0,0,136983.77,No
3502,735,Germany,Male,46,2,106344.95,1,1,0,114371.33,Yes
3503,543,France,Male,35,5,137482.19,1,0,0,62389.35,No
3504,490,France,Female,37,3,116465.53,1,0,1,24435.77,No
3505,640,France,Male,45,1,0.0,1,1,1,10908.33,No
3506,445,Spain,Male,45,10,0.0,2,0,1,90977.48,No
3507,761,France,Male,36,9,127637.92,1,1,1,81062.93,No
3508,426,France,Female,34,3,0.0,2,1,1,61230.83,No
3509,777,France,Male,37,1,0.0,1,1,1,126837.72,No
3510,534,France,Male,35,2,81951.74,2,1,0,115668.53,No
3511,777,France,Female,42,5,147531.82,1,1,1,38819.45,No
3512,806,Spain,Male,18,3,0.0,2,1,1,86994.54,No
3513,790,France,Female,33,10,135120.72,1,0,0,195204.99,No
3514,643,Spain,Female,32,2,0.0,1,0,0,131301.74,No
3515,584,Spain,Female,37,8,0.0,2,0,1,100835.19,No
3516,638,France,Female,34,7,0.0,2,1,1,198969.78,No
3517,771,Spain,Male,18,1,0.0,2,0,0,41542.95,No
3518,600,France,Female,39,5,0.0,2,0,0,118272.07,No
3519,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,Yes
3520,554,France,Female,43,10,0.0,2,1,0,149629.13,Yes
3521,627,Spain,Male,49,4,111087.5,1,0,1,146680.25,No
3522,659,France,Female,38,9,0.0,2,1,1,132809.18,No
3523,835,France,Male,35,6,127120.07,1,1,0,28707.69,No
3524,763,France,Female,35,7,115651.6,2,1,1,104706.29,No
3525,625,Germany,Male,31,4,77743.01,2,1,0,75335.68,No
3526,799,France,Female,30,9,0.0,2,1,0,136827.96,No
3527,849,France,Male,69,7,71996.09,1,1,1,139065.94,No
3528,692,France,Male,28,5,61581.97,1,1,1,70179.91,No
3529,623,France,Female,24,5,0.0,2,1,0,116160.04,No
3530,453,Spain,Female,42,5,0.0,3,1,0,83008.49,Yes
3531,408,France,Female,84,8,87873.39,1,0,0,188484.52,Yes
3532,778,Germany,Female,37,0,105617.73,2,1,1,133699.82,Yes
3533,695,France,Female,42,5,0.0,1,0,1,72172.13,Yes
3534,677,Germany,Female,44,4,148770.61,2,1,1,191057.76,No
3535,662,Spain,Male,37,5,94901.09,1,1,1,48233.75,No
3536,534,France,Male,29,7,174851.9,1,1,1,79178.31,No
3537,602,France,Male,59,7,0.0,2,1,1,162347.05,No
3538,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,Yes
3539,667,France,Male,42,6,0.0,1,1,0,88890.05,No
3540,672,France,Male,43,5,0.0,1,0,0,63833.09,No
3541,838,Spain,Female,67,4,103267.8,1,1,1,78310.04,No
3542,692,Spain,Female,34,4,109699.08,1,1,1,37898.91,No
3543,675,France,Male,49,8,135133.39,1,0,1,179521.24,Yes
3544,731,Spain,Male,33,1,0.0,1,1,0,130726.96,No
3545,468,France,Female,32,8,137649.47,1,0,0,198714.29,No
3546,542,Spain,Male,43,6,113567.94,1,1,0,89543.25,No
3547,662,Spain,Female,35,6,0.0,2,0,0,2423.9,Yes
3548,770,Germany,Male,37,5,141547.26,2,0,1,180326.83,No
3549,675,France,Female,61,5,62055.17,3,1,0,166305.16,Yes
3550,647,Germany,Male,51,4,131156.76,1,1,0,29883.63,No
3551,604,France,Male,31,6,134837.58,1,1,0,192029.19,No
3552,833,France,Female,39,3,0.0,2,1,0,1710.89,No
3553,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,Yes
3554,658,Spain,Male,36,1,0.0,2,0,1,84927.42,No
3555,528,France,Female,36,1,156948.41,1,1,1,149912.28,Yes
3556,590,France,Female,60,6,147751.75,1,1,0,88206.04,Yes
3557,675,France,Male,34,1,124619.33,2,0,1,163667.56,No
3558,765,France,Male,41,4,124182.21,1,0,0,100153.43,No
3559,650,France,Female,64,7,142028.36,1,1,0,32275.09,Yes
3560,817,France,Male,44,8,0.0,1,0,0,65501.91,Yes
3561,699,Germany,Female,31,10,125837.86,2,1,0,189392.66,No
3562,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,Yes
3563,491,Spain,Female,61,8,0.0,2,0,1,139861.53,No
3564,847,France,Male,51,5,97565.74,1,0,0,144184.06,Yes
3565,676,Spain,Female,30,5,0.0,2,0,1,157888.5,No
3566,746,Spain,Female,25,3,104833.79,1,0,0,71911.3,No
3567,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,No
3568,714,Spain,Male,20,3,0.0,2,0,1,150465.93,No
3569,695,France,Female,50,8,0.0,1,1,0,126381.6,Yes
3570,674,France,Male,46,2,174701.05,1,1,0,90189.72,Yes
3571,664,Germany,Male,36,6,71142.77,2,1,0,122433.09,No
3572,697,Germany,Male,31,3,108805.42,2,0,1,123825.83,No
3573,670,France,Male,68,4,0.0,2,1,1,11426.7,No
3574,541,France,Female,32,4,0.0,1,1,1,114951.42,No
3575,640,France,Female,66,9,116037.76,1,0,1,184636.05,No
3576,647,France,Male,28,8,0.0,2,1,1,91055.27,No
3577,757,France,Male,23,2,80673.96,2,1,0,93991.65,No
3578,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,Yes
3579,778,Germany,Male,31,9,182275.23,2,1,0,190631.23,No
3580,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,No
3581,637,France,Male,33,5,0.0,2,1,0,139947.17,No
3582,686,France,Male,35,4,0.0,1,1,0,8816.37,No
3583,577,Spain,Male,43,8,79757.21,1,1,0,135650.72,Yes
3584,506,Germany,Male,28,8,53053.76,1,0,1,24577.34,No
3585,757,France,Male,28,7,120911.75,2,1,1,131249.46,No
3586,826,France,Male,55,4,115285.85,1,1,0,140126.17,No
3587,721,France,Male,41,2,0.0,2,1,0,168219.75,No
3588,489,Spain,Male,40,3,221532.8,1,1,0,171867.08,No
3589,446,France,Female,51,4,105056.13,1,0,0,70613.52,No
3590,677,France,Male,37,3,88363.03,1,0,1,117946.3,No
3591,769,France,Male,29,2,123757.52,2,1,0,84872.66,No
3592,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,Yes
3593,555,Germany,Female,62,10,114822.64,1,0,1,8444.5,No
3594,652,Germany,Female,37,9,145219.3,1,1,0,159132.83,No
3595,722,Germany,Female,32,5,106807.64,1,1,1,76998.69,No
3596,643,France,Male,36,0,148159.71,1,0,0,55835.66,No
3597,796,Germany,Female,40,1,99745.95,1,1,0,177524.19,No
3598,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,No
3599,613,France,Male,41,7,0.0,2,1,0,60297.72,No
3600,506,France,Female,57,6,0.0,2,0,1,194421.12,Yes
3601,608,France,Male,50,6,0.0,1,1,0,93568.77,Yes
3602,667,Spain,Male,77,2,0.0,1,1,1,34702.92,No
3603,750,France,Female,47,7,121376.15,2,1,0,54473.6,Yes
3604,610,France,Male,33,4,111582.11,1,0,0,113943.17,No
3605,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,No
3606,479,France,Female,26,1,0.0,2,1,1,19116.97,No
3607,682,France,Male,37,5,0.0,2,0,1,112554.68,No
3608,677,France,Female,36,7,0.0,1,1,0,47318.75,No
3609,850,Germany,Male,40,6,94607.08,1,1,0,36690.49,No
3610,580,France,Female,56,1,131368.3,1,1,0,106918.67,Yes
3611,746,France,Female,21,8,166883.07,2,0,1,194563.65,No
3612,635,Spain,Female,37,3,0.0,2,1,0,91086.73,No
3613,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,No
3614,558,Germany,Female,36,0,126606.63,2,1,1,172363.52,No
3615,415,France,Male,46,9,134950.19,3,0,0,178587.36,Yes
3616,798,France,Female,60,6,96956.1,1,1,0,31907.44,Yes
3617,792,Germany,Female,29,4,107601.79,1,1,0,18922.18,Yes
3618,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,Yes
3619,730,France,Male,33,0,0.0,2,1,0,1474.79,No
3620,773,France,Male,41,4,0.0,2,1,1,24924.92,No
3621,711,France,Male,36,9,137688.71,1,1,1,46884.1,No
3622,592,Spain,Male,55,8,85845.43,2,1,1,128918.42,No
3623,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,No
3624,640,France,Female,33,1,167298.42,1,0,1,145381.65,No
3625,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,No
3626,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,Yes
3627,604,Spain,Female,39,7,98544.11,1,1,1,52327.57,No
3628,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,No
3629,671,France,Female,48,8,115713.84,2,0,0,83210.84,No
3630,656,France,Male,46,9,143267.14,2,0,0,193099.43,No
3631,739,Spain,Male,19,5,89750.21,1,1,0,193008.52,No
3632,560,Spain,Female,26,3,116576.45,1,1,0,157567.37,No
3633,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,No
3634,681,France,Male,23,7,157761.56,1,0,0,147759.84,No
3635,740,France,Female,37,5,0.0,2,1,1,27528.4,No
3636,663,Spain,Male,31,4,103430.11,2,0,1,36479.27,No
3637,845,Spain,Female,52,0,0.0,1,1,0,31726.76,Yes
3638,555,Spain,Male,27,5,0.0,2,0,0,96398.51,No
3639,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,Yes
3640,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,No
3641,640,Spain,Male,62,3,0.0,1,1,1,101663.47,No
3642,778,France,Male,42,6,0.0,2,1,1,106197.44,No
3643,679,France,Male,45,3,146758.24,1,1,0,48466.89,No
3644,593,France,Female,32,3,0.0,2,1,1,151978.36,No
3645,788,France,Male,55,3,0.0,1,0,1,13288.46,Yes
3646,770,France,Female,70,9,110738.89,1,1,0,22666.77,Yes
3647,729,France,Male,67,2,94203.8,1,0,1,102391.06,No
3648,545,France,Male,47,8,105792.49,1,0,1,67830.2,Yes
3649,597,France,Male,41,4,153198.23,1,1,1,92090.36,No
3650,537,France,Male,38,3,0.0,2,0,0,141023.01,No
3651,732,France,Male,79,10,61811.23,1,1,1,104222.8,No
3652,542,France,Male,34,8,101116.06,1,1,0,196395.05,No
3653,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,No
3654,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,No
3655,754,Germany,Male,35,6,98585.94,2,0,1,106116.84,No
3656,750,France,Female,37,6,0.0,1,1,1,117948.0,Yes
3657,731,France,Male,30,7,0.0,2,1,1,184581.68,No
3658,699,France,Female,43,3,80764.03,1,1,0,199378.58,Yes
3659,534,France,Female,42,9,144801.97,1,0,1,12483.39,Yes
3660,494,Spain,Male,27,2,0.0,2,1,0,22404.64,No
3661,497,Germany,Male,35,7,110053.62,2,1,1,92887.06,No
3662,632,France,Female,28,5,118890.81,1,0,1,145157.97,No
3663,724,France,Male,31,5,0.0,1,1,0,134889.95,Yes
3664,751,Germany,Female,37,0,151218.98,1,1,1,109309.29,No
3665,733,France,Male,42,9,150507.21,1,0,1,169964.12,No
3666,701,Spain,Female,21,9,0.0,2,1,1,26327.42,No
3667,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,No
3668,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,Yes
3669,653,France,Male,29,2,0.0,2,1,1,41671.81,No
3670,850,France,Male,28,4,0.0,2,1,1,12409.01,No
3671,646,Germany,Female,52,6,111739.4,2,0,1,68367.18,No
3672,750,France,Male,43,6,113882.31,1,1,1,74564.41,No
3673,764,France,Male,24,7,98148.61,1,1,0,26843.76,No
3674,658,France,Female,32,9,0.0,2,1,0,156774.75,No
3675,727,France,Male,32,1,59271.82,1,1,1,46019.43,No
3676,687,France,Female,31,2,0.0,2,0,1,145411.39,No
3677,631,Spain,Male,33,2,0.0,2,1,1,158268.84,No
3678,797,France,Male,30,10,69413.44,1,1,1,74637.57,No
3679,650,Spain,Male,25,7,160599.06,2,1,1,28391.52,No
3680,850,Spain,Male,22,3,0.0,1,1,1,144385.54,No
3681,676,France,Female,40,2,147803.48,1,1,0,95181.06,Yes
3682,620,Spain,Male,44,8,0.0,2,1,1,15627.51,No
3683,576,France,Female,52,9,170228.59,2,0,0,148477.57,Yes
3684,482,France,Female,35,2,133111.73,1,0,1,79957.95,No
3685,695,Spain,Female,39,5,0.0,2,0,0,102763.69,No
3686,706,France,Male,18,2,176139.5,2,1,0,129654.22,No
3687,668,France,Female,32,2,0.0,2,1,1,40652.33,No
3688,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,No
3689,703,France,Female,45,5,0.0,2,1,0,131906.44,No
3690,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,No
3691,590,France,Female,76,5,160979.68,1,0,1,13848.58,No
3692,613,Spain,Male,35,4,123557.65,2,0,1,170903.4,No
3693,742,France,Female,60,4,0.0,1,1,1,13161.66,Yes
3694,608,France,Female,33,4,0.0,1,1,0,79304.38,Yes
3695,571,France,Male,40,10,112896.86,1,1,1,121402.53,No
